artist,song,mbid
Maluma,Qué Pena,bdaf927e-4d57-4a8f-9641-82745fb5d416
RIN,Fabergé,019609e0-49a0-4c01-98bf-cf2d7caab3b5
Rauw Alejandro,Fantasías,2064f421-5b9f-4bca-8fee-c4e6322f6d72
SAINt JHN,Roses,018e35fb-eda3-482e-b32d-ea6485fb78f0
SSIO,Hash Hash,7d166e0f-2dd9-4722-87ec-1cc6c5a44854
Sech,Si Te Vas,26be86c3-a1fd-4a55-b86e-46f3b69a1c7a
Sido,2002,8fab4ea2-ac32-4fc7-983f-8b79bab96046
Summer Walker,Playing Games,44ab8b80-35d4-46f2-89ec-724f523b3554
TWICE,Feel Special,a71fe611-2a1e-4629-859f-db4f7a185bb7
TWICE,RAINBOW,ceca40d4-4785-43fb-825f-d55702905f43
The Cratez,Honda Civic,3c902ac9-0199-4efb-8dd7-4711bde9f56d
The Script,The Last Time,9d090782-ee38-4d75-88cf-38e401027911
Zedd,Good Thing,7899599d-7342-4a08-b8fd-55d93f055053
Zivert,Credo,2288c3d6-c2b7-45b4-81f0-f850525a462a
blackbear,hot girl bummer,e2a3b70f-40f2-4700-aeb6-9de00bbbae1e
j,hope - Chicken Noodle Soup,
Camila Cabello,Cry for Me,73217ad3-9e07-488e-b185-86bb376cdb07
Capital Bra,Berlin lebt wie nie zuvor,135dffb1-5f67-4096-8c65-38f483ab0495
Capital Bra,Colombiana,0edf481e-8d6b-4dda-b4f9-e53eae3deb8f
Capital Bra,Kalt Bruder,b090a2fa-be23-4039-bd36-933e5ac9e21e
Capital Bra,Kriminal 2,dfdc2acf-4f01-4df1-be1d-63d81fc7293c
Capital Bra,Lieber Gott,40497fad-42d4-4110-afb2-6eb4654bf3c1
Capital Bra,Mr. Miyagi,5a52f3c1-b6e5-4d7d-9ff8-44ceb04e418a
Capital Bra,Pam Pam Pam,14c1ad7f-bc00-495f-bb68-249dd78f5586
Capital Bra,Purple Rain,32a74823-6065-4eb8-ab63-b124c52d4cf4
Capital Bra,Safe,9ecc465c-1fad-4956-bdf1-158cfdc5cab5
Capital Bra,So alleine,8ec4ae4c-744d-41c2-9b0a-c86f4f16861b
Capital Bra,Tranquillo,0427c4a3-a725-41a5-aab7-0269922609d5
Charlie Puth,Cheating on You,71e9a127-3335-40ba-8e3d-6750a5b28cc5
Dan + Shay,"10,000 Hours",45756c12-3e4a-4cff-9951-1977ac091875
Gambi,Popopop,7f8c3b68-e928-4435-8fe6-760f583e533e
Gradur,Rari,e8375100-cf4c-4bae-b1b8-2d054ddd2d96
Juice WRLD,Bandit,655836f1-afda-4f78-bd18-37095e63d1fb
Niall Horan,Nice to Meet Ya,5daf49d9-808d-4fad-9e3d-68a630232755
Riton,Turn Me On,8ef48b4a-5b90-47d2-9ebd-beb94b4374e6
SHAED,Trampoline,51ae7463-3af5-4888-a468-895bebcbd37c
Sido,Leben vor dem Tod,18fc71a6-0ccc-4676-8a3b-afed92fde1e4
Summer Walker,Body,63b8a9c7-94bd-43ac-bafa-e8e66276c7c7
Summer Walker,Come Thru,42bbb37a-1747-4b59-8b22-c03c2e2cb133
Summer Walker,Drunk Dialing...LODT,fd5ccc0e-606d-4f6a-9b6c-694655066c9d
Summer Walker,Fun Girl,a60f31e8-0dfb-492a-8c60-dc6a428be75f
Summer Walker,I'll Kill You,ff96a00c-9a91-4372-82b8-75dc0c3dcf5c
Summer Walker,Just Might,2c098d24-02ef-4a95-9872-4d050306d197
Summer Walker,Like It,8125ed32-94a4-438d-8c1b-07c6329964c9
Summer Walker,Me,8a458633-b137-49f8-97cc-8deb6f04e670
Summer Walker,Nobody Else,21891574-a547-46e3-a9d5-827962193583
Summer Walker,Off of You,768d2119-5774-413b-acbf-be381f18b817
Summer Walker,Over It,eacfa043-81e4-42f7-a4ba-1929d93b4d6f
Summer Walker,Potential,6f048fd8-4a29-4fec-a68b-2aafdcd272c5
Summer Walker,Stretch You Out,b48de129-c12d-4b94-992f-93b7ae00b0cc
Summer Walker,Tonight,2cf032e0-8068-49fb-a638-bec6a0825622
SuperM,2 Fast,1ed77ae2-c274-49a7-9708-129b9a69f895
SuperM,I Can't Stand The Rain,57fe9a87-402a-4cca-b4e5-608dcf560fda
SuperM,Jopping,74d3e222-4596-482f-aa14-ead91e6551ef
SuperM,Super Car,7d9a416e-1d73-4dac-b249-d35937a722aa
Travis Scott,HIGHEST IN THE ROOM,818548d8-869f-49e4-97b5-aff0eac2aab0
Camila Cabello,Easy,a385c91f-24b6-444b-a2c8-60b10942f487
Capo,Im Rhythmus gefangen,
DTF,Dans la ville,04399fdf-0692-4502-9513-62fc1038aac7
Harry Styles,Lights Up,1d1b8996-4848-4c31-9247-dd9d6ca1c3dd
Lil Tjay,One Take,c3e2a6c9-0897-4708-a3d7-192923ca03a4
Meduza,Lose Control,2082af9f-02c2-4c57-81c6-54fb6139e9de
Navai,Не приму и даром,18f0731e-638f-4f26-a94d-f682c3b00d0a
RAF Camora,Puta Madre,4be45981-456b-47bc-b849-609ec54ec7c3
Summer Walker,Anna Mae,0fe0698c-df04-406f-9fb2-d3427f79cbd2
Ufo361,Wir sind Kral,5017a9ea-8213-4440-8577-08b0ff15c1c8
Vald,Dernier retrait,7c8ad6f7-d563-4717-8953-85b59e41d47d
Vald,Journal perso II,c09d700f-1f2e-4ddd-8832-c19c2f43af5a
Wale,On Chill,88a72f69-1cd4-49f0-adbb-8f67372e060d
YoungBoy Never Broke Again,Carter Son,51549230-0eba-4f6b-8f05-daf38c42e90b
YoungBoy Never Broke Again,Hot Now,f0845f1c-d5cf-4e55-ac5d-d69f2826e170
YoungBoy Never Broke Again,Lonely Child,9b714001-b424-4501-8351-7290195398c3
YoungBoy Never Broke Again,Make No Sense,38fbd6ee-eb68-44bb-8645-a30da01f9aff
YoungBoy Never Broke Again,Rich As Hell,6b609589-5e73-4e72-9844-5a5bd4343399
YoungBoy Never Broke Again,Seeming Like It,17d6586d-bb78-46f2-984a-251bdef1c862
YoungBoy Never Broke Again,Self Control,3158e3e7-10cc-442a-bf0e-ee330ac935ad
YoungBoy Never Broke Again,Time I'm On,d649624f-b1f9-4f5c-a34d-65df3fb1e4c6
Aitch,Buss Down,b41e1394-f62e-4952-ad3e-e795fdcc7eb7
Apache 207,Wieso tust Du dir das an,1ae35700-3e2e-4a65-adce-e3b02b2e3c74
Daddy Yankee,Que Tire pa Lante,8be66898-aec9-49dd-a85f-730815a3eccd
FILV,Clandestina,75b4a4c2-ee42-4228-87b3-2692cf84d033
Farruko,Nadie,b27f60c5-220f-4647-be54-a891ad136185
Frank Ocean,DHL,26258081-1723-4e98-a91c-8e911fb4d23d
Katy Perry,Harleys in Hawaii,8af61a60-33fe-4450-9ffd-a45ebb3f51b8
RIN,Keine Liebe,5569f762-2d4c-4cdc-aa6e-ea1f55305c49
Russ,BEST ON EARTH,32a7557d-27f7-4404-ad24-a02a3c66632b
TINI,Oye,b7a7c99a-7cb5-4542-8ccd-d06ba2380bd6
The Black Eyed Peas,RITMO,
Тима Белорусских,Альфа и Омега,97c18367-28e0-4d98-bf14-6ca97399a133
Apache 207,Beef,fb73c726-bc69-4089-9bcb-1bf2fd816aa1
Apache 207,Doch in der Nacht,78d6edbd-2253-4c10-845b-1a93bdc1e81f
Apache 207,Grey Goose,a1c1a58b-45f3-4fc6-bbed-b6df510545c2
Apache 207,Keine Fragen,70287037-d485-46c9-84c2-93d16bb91fa2
Apache 207,Sex mit dir,83abe638-5640-4bf0-b0e9-0f7052d99f5d
Bushido,Lichter der Stadt,8a0467a9-29cc-41bd-8bf3-b6f349cbe879
Coldplay,Arabesque,685beb82-48ba-4bb1-b9f5-598afc29bb48
Coldplay,Orphans,d0749a2d-7ff2-4a38-a4af-ca799e56e8d8
GAYAZOV$ BROTHER$,Увезите меня на Дип-хаус,5d1b9108-c2ea-4da5-9204-9c0106b17e0d
JP Saxe,If The World Was Ending,001195c2-d086-455b-99ef-8b7fdcb63ad5
Jah Khalib,Джадуа,bf845255-eb20-45a0-8dbf-e0db9a088fba
Kanye West,Closed on Sunday,f936c569-ab55-4549-8ad4-9d710d952856
Kanye West,Every Hour,b1312073-531b-4e70-ba0c-b5a6da35b7d5
Kanye West,Everything We Need,71478aa3-7833-424e-a132-fc23be1d6f17
Kanye West,Follow God,55fad092-c487-42db-b9dd-af090087788f
Kanye West,God Is,fcfac5ff-0416-43f3-a5f6-c21cd5e58e80
Kanye West,Hands On,5fbaa763-196a-4205-a6ff-fc02526fb4fe
Kanye West,Jesus Is Lord,21d40d85-7b26-4325-a53c-84a279275fcf
Kanye West,On God,7f45f9cc-30f5-4d94-810b-4ca2e2f2d966
Kanye West,Selah,5dee7882-5f7f-417b-9610-0d54fb0c1065
Kanye West,Use This Gospel,d503dfaf-eb1c-4775-9f87-3afc7df7c973
Kanye West,Water,0cf804fa-e996-445f-9c19-9650876c7c87
King Gnu,傘,b45b9c5e-3221-4a80-a8cd-064866ab1098
Lunay,Aventura,9f3ed410-cdc3-404e-a2d6-fb8929065ffe
Lunay,La Cama,37efae54-e55f-453b-b50c-1685fa791bb6
Official HIGE DANdism,Stand By You,
Roddy Ricch,Start wit Me,a6e8979a-73bc-474a-b1af-f44aa7313818
Selena Gomez,Look At Her Now,0d049e31-c2cd-4437-bca7-09ca5f11c4f1
Selena Gomez,Lose You to Love Me,87370e5e-be85-4708-94dd-389a2b471ada
TOMORROW X TOGETHER,9 and Three Quarters,91d0ade5-0ac9-4ccd-8cb7-f2d4b6a0c48e
reezy,PHANTOM,fc0ce7df-af46-4690-949c-8aa130cb37f3
あいみょん,空の青さを知る人よ,9663d093-9c3a-4162-8d76-d9d952d81c1a
21 Savage,Immortal,106ced3b-8782-4bed-9f5a-06deb9ad9163
AJ Tracey,Floss,babd8346-ff29-4b16-8891-84e5caf9932a
Ariana Grande,Bad to You,555eeb16-c4ed-4946-9a99-569c81c96368
Arizona Zervas,Roxanne,b70a8007-0c19-41cf-9a4f-9844c1b0e065
Aya Nakamura,40%,ff3b1c2b-82ec-4fac-8fab-01118e65eeb9
Dadju,Ma vie,93683906-137e-4c11-a24b-a39f2470adaf
Dua Lipa,Don't Start Now,245b5530-c62f-433f-8d68-3019aec6546b
Frank Ocean,In My Room,8cf8241b-196e-4baa-a7c5-c7ac08970c43
Jamule,1000 Hits,4bba4d0e-8921-4680-8ed7-802e81b9ebca
Jax Jones,This Is Real,e5d0244b-8e0e-4804-becb-619d8cb42e7f
Krept,G Love,06f46a6c-dd1d-4938-8f8a-0e29c175203d
Maes,Street,74c8c9ef-d0a9-4ead-bd87-f50b0dff49c3
Martin Garrix,Used To Love,6ad862b7-a588-47c2-934c-a21af34bcf6c
NILETTO,Любимка,6a1b0c5e-dd65-4d4b-a37b-97e89582c0b9
Nicky Jam,Whine Up,b873cf49-3ba4-40dd-a345-b44f708b75f4
Nimo,KARMA,bd02f6b0-aeb0-45d8-b54e-18e0b1e2d442
RAF Camora,Kreiert,3cdc2148-880c-4986-9ebb-8a8103f0ad50
RAF Camora,Sag ihnen 2,92ca32c5-af73-4159-8f30-b2e6c8371b4c
RAF Camora,Unnormal,3330bd44-1fc6-4929-b74b-14bcaffe1f65
RAF Camora,Verändert,7ff36e11-d1f6-435e-944f-afb443043cbb
RAF Camora,Zenit,4b6a0272-94e3-469b-9744-ad68d49cc0fb
Sigala,We Got Love,1c05672d-9ecf-4b80-902e-4b712ce75251
TAEYEON,Spark,b1b6013a-00bb-43c6-bcf0-9e136209de1b
Tyga,MAMACITA,2048c6f7-5d91-4afe-b740-b7ad22d9cdf8
Ufo361,YKKE,c53b670c-363c-49de-89df-65174882a1b9
どついたれ本舗,あゝオオサカdreamin'night,
(G)I,DLE - LION,
ARASHI,Love so Sweet,
ARASHI,Turning Up,
Angèle,Insomnies,b31bfbfa-85ef-4318-ba92-a0090272b3ec
Angèle,Oui ou non,d676bd39-1afb-4ca0-a86b-0fb56771bda7
Angèle,Perdus,7b85bdf2-3809-4e74-8b72-dbfb602ca28b
Angèle,Tu me regardes,2b9a7b01-2879-4324-92a7-ff4ab7916dc8
Ant Saunders,Yellow Hearts,b8320737-92fe-4f24-bf3b-db2d90edd490
Azet,Haze im Paper,6021deaf-0c03-44aa-9f8c-c56c6be91602
Azet,Lolo,056cf217-8fe3-477d-b505-2dae1d81b693
Azet,Mango,d805283b-77b7-4bf8-a8ef-354890681323
Azet,Seele,e5ab1b80-d51e-4379-a3f6-88a9df61fc1d
Azet,Wo ich herkomm,20992c6a-eee3-4588-94de-d6ade4007720
BRADO,Kafa Leyla,
Big Baby Tape,Trap Luv,bb4738ac-16d4-4c40-a8ac-cfca96306ca3
Dave,Paper Cuts,63984906-46b1-44f9-b61d-a85902340691
Endor,Pump It Up,6a741b54-33de-4c23-936c-183c2cd14516
Fredo,Netflix & Chill,042d6df9-50bf-4dbb-abfb-08a8fd8ddbe1
J Hus,Must Be,d4d3c63b-6c60-4c00-9be6-de810260cb8f
KAROL G,Tusa,c64ef2b0-a52b-42a5-bdf9-f4ae96a42c3b
Larry,Woin Woin,fd5d657c-70f6-492a-887f-a8f7c131814b
Lil Baby,Woah,6c57bae0-2618-4e29-b4c3-8db2d66459a2
Luke Combs,All Over Again,9a60895b-61f3-4aed-89ac-d44f46933c26
Luke Combs,Better Together,423e5b04-5aaa-4e5c-b34e-7958933394b9
Luke Combs,Reasons,c0302d87-6b64-44e2-867e-c9726e9f9231
SCH,R.A.C.,33245d0e-c557-4376-a418-dbc4038ee82b
Summer Cem,Ghost,60b3125a-f015-408f-813b-162c254647e6
Summer Cem,Swish,2abf4166-700b-4743-803a-07e617d70da8
THRILL PILL,Грустная песня,bb8ba089-105d-4c46-b66b-9d4934e76af8
The Chainsmokers,Push My Luck,11001f6b-d241-4a64-b250-e9ca95c7e197
Tory Lanez,Pain - Jerry Sprunger,
Trippie Redd,Love Me More,dc2c506f-83fc-460c-9dfe-d9542b9c3421
A Boogie wit da Hoodie,Reply,fd17adbf-28a5-4125-b402-5441c60f1ebf
Billie Eilish,everything i wanted,451c3ea6-45af-431f-83fd-eb7a194f7774
Camila Cabello,Living Proof,199da456-4ea9-4f25-becf-651457f924b8
Dadju,Bobo au cœur,21662459-9e3e-4d95-9759-d134cae8698b
Dadju,Compliqué,858e17d0-0e5b-4324-b79a-c96ea99e6aba
Dadju,Confessions,b2be49bf-183f-400c-ae4c-3cd7ed9ebc24
Dadju,Je ne t'aime plus,a3979f30-c14a-4d0c-9177-f526eab28e0e
Dadju,Paire d'As,23b6f4bc-2de6-40a9-9d73-2b1d3f0f4a34
Dadju,TPB,7644f0b7-1463-4aa0-9cab-3efc80eb5c7f
Dadju,Toi d'abord,5ad077b0-51b8-40c9-bcf0-80604f143bda
Dalex,Hola,a3ef2f2a-2be5-4e7a-8e57-58db42d340e0
Harry Styles,Watermelon Sugar,d275d6cf-801f-445a-a236-c0667e5a154f
J Balvin,Blanco,ec05dfbd-1f1b-4caa-8ebe-9240e72f82a8
Jhené Aiko,None of Your Concern,faf78d63-05ff-4006-948b-445ce7d75ee2
KSI,Down Like That,834db105-00ca-49b2-a4ad-801da91cb8cd
Khalid,Up All Night,4bfbcbe4-c38e-407a-b800-df70fa7a856c
Lauv,Mean It,6caaf1c9-90ef-4e4c-aa40-6c72c27a9444
Marshmello,Tongue Tied,997f37c9-d624-49aa-b284-0368a06ff035
Ozuna,Hasta Que Salga el Sol,08ae4c0d-013c-435c-a848-1c9bf3af0ed1
The Cratez,Skifahren,457b8f41-efb8-47b2-badb-1f85315b20a1
Tory Lanez,A Fools Tale,4fe95376-cc45-4ef1-afcd-6dab97365a66
Tory Lanez,Beauty in the Benz,e147772f-9b18-4f78-9807-e5a83b06da30
Tory Lanez,Best of You // Busted,8f30197b-d3bb-48a7-a56f-3ca39e7d66ab
Tory Lanez,Blowin' Mine's // Leah's Introduction,7e44898e-0f5a-47bc-afc2-cea82eee1a86
Tory Lanez,Broken Promises,432845a8-3545-41c5-a84e-d4de5fd04c20
Tory Lanez,If You Gotta...,7ba1b1cd-90da-4a24-a7d3-f7635daf53e0
Tory Lanez,Jalissa's Back,71b85de4-4ea7-4b19-a75f-9296d957eaf7
Tory Lanez,Luv Ya Gyal // Love Sounds,0b27dbd2-ec18-49c9-9817-099ed15c6e78
Tory Lanez,Still Waiting,8a0cc0bc-4664-49cf-ac9c-03f3d7885947
Tory Lanez,The Cry,28bf95e7-25fc-47b6-a124-8b0bf21df504
Tory Lanez,The Fargo Splash,8bbcf5df-b381-416e-afec-270ae8d8c12c
Tory Lanez,The Take,219c6339-3b07-4107-b0fa-826ab17fb419
Tory Lanez,The Trade,da26ee0e-9825-424c-a80b-b7b1445338cd
Tory Lanez,Thoughts,06c4658d-de04-428a-9237-7d43b865d4e1
Tory Lanez,Yessirr,908c6111-9701-4265-ac34-318aa058ad15
Tyga,Ayy Macarena,415e3b6b-91fb-4942-88eb-03adde43b69d
Ufo361,Schwarz & weiss,904fd2ea-b2c1-4351-8c96-4df76e10a319
Bad Bunny,Vete,3313bbdc-98e4-4a92-9a9a-d31dc49bc0e6
Bryant Myers,Gan-Ga,94a95b78-e1d9-417e-885a-dc58f6b31935
Bushido,Renegade,150a56d4-4240-4e6a-9835-7e7b89050e67
Coldplay,BrokEn,5839a12c-5d0c-4865-acbf-d8bb6dcdb81c
Coldplay,Champion of the World,3dd47887-cfb9-421a-bb35-5e6cc75e59fb
Coldplay,Church,5e7d0782-3122-4380-b1b0-a114faf57c65
Coldplay,Cry Cry Cry,a5b219a7-8a22-479f-937b-0e3feb09a09d
Coldplay,Daddy,fd105fe3-acdd-4490-b96c-0205f90753fe
Coldplay,Everyday Life,717d6ad7-90f3-475f-864e-2af09106391c
Coldplay,Guns,7bb16aa7-f617-4e4a-9683-d76865a14735
Coldplay,Old Friends,ed6b0afb-8e91-4ffa-a62e-7f356f49a8c1
Coldplay,Sunrise,b31b2907-66c2-4b12-912a-011d6c3d88ac
Coldplay,Trouble In Town,7b32fabe-a568-404c-b628-3d9f3de0b223
Coldplay,WOTW / POTP,
Coldplay,When I Need a Friend,e7331f0c-a868-43cc-b517-0fb8f6e3f950
Coldplay,Èkó,41c50861-8a48-45c9-96c7-5ec572a0fa1c
Coldplay,بنی آدم,9e95ec79-63cc-469e-b9be-627ed711f02e
DARKOO,Gangsta,b0657cd7-174b-4b96-b112-04016418d75e
Dadju,Robe,1e4c45f3-7698-4a7f-92fc-ffff8d163414
Dadju,Wouli Liya,9d25ee49-5cb2-4e41-8f2a-9f604c50a556
Evan Rachel Wood,All Is Found,0b5f0f94-75c5-41bd-984f-b5a96f02962d
Gradur,Ne reviens pas,cb06b8f8-32fb-450a-8c58-7261dbce784c
IU,Blueming,bc35461a-184f-4908-a7df-52553978f17d
Idina Menzel,Into the Unknown,04a5ce60-2d8e-43da-97a8-9861484123a6
Idina Menzel,Show Yourself,3a26c9d1-d826-4aad-8e61-e4764ede9f5f
Jhay Cortez,Easy,330d86f7-17f7-4417-8606-8bdf543ed356
Jonathan Groff,Lost in the Woods,59d7ddfa-6f35-4f85-a341-5f1a86de7a42
Josh Gad,When I Am Older,45631e1d-1540-42f5-9f92-6fa748259a2a
Kristen Bell,Some Things Never Change,16f362b6-d73e-418f-a135-0c5703498d18
Lewis Capaldi,Before You Go,25ba6db3-bbad-4c54-8714-25e6566f01cc
MAMAMOO,Hip,9260859a-4f25-4535-a521-42e2afe395e9
PARTYNEXTDOOR,Loyal,866add4c-02bc-44b5-9bde-fc9c3715e414
PARTYNEXTDOOR,The News,ea9651e4-12dc-4f75-b918-78cc0de846b4
Panic! At the Disco,Into the Unknown,53c7955e-f0ec-4372-bfbc-93dc5e169a0d
Stormzy,Own It,8b5a5e19-070a-4ad4-8fdc-12d6be35fea1
Summer Cem,Pompa,503acf31-78f9-42d6-9de5-609d0ea26b05
Summer Walker,Something Real,50bc3dcd-c54d-462e-a6d3-d7e3ab3c5602
Trevor Daniel,Falling,707fbe9e-feb2-49fb-9108-cd66404a9f17
Trippie Redd,6 Kiss,1fb72270-3e61-458e-9a15-3b60165cef0f
Trippie Redd,Death,83284f56-095d-4fda-90d6-1d86aa6a08df
Trippie Redd,Hate Me,b3b6dea4-a07c-4694-858b-5da36d27ee46
Trippie Redd,Love Sick,d9a2bce0-9630-4192-989f-3faaa5dbe9f0
Trippie Redd,Who Needs Love,69454b50-eefc-4b16-8467-f8bce7f6b4c4
YNW Melly,Suicidal,4c5fb2cd-0970-4f5a-91d7-c513498109ac
YNW Melly,Two Face,ebeb58a1-687c-4e4d-9ec7-8bdc21f8564d
Capital Bra,Der Bratan bleibt der gleiche,0e1a114e-7c1a-4316-bed3-f9ac733048dc
Don Toliver,No Idea,98a03888-e736-4b30-8b74-8c2ae9465779
EXO,Obsession,f040cbde-79ef-4646-8fd0-1b6c604e3662
EXO,Trouble,5c968ea1-6484-4468-870f-e9061f8618fd
Fabolous,Cold Summer,7332cc2c-900c-44df-89d2-77ec9fbc3c66
Fabolous,Talk to Me Nicely,226d8c7a-99bf-417e-aec6-64f33f213184
Gradur,BLH,2be8ef14-6a91-436a-bfd1-2308e0bbf6e3
Jamule,Athen,461c90a3-2ed3-4cdd-a879-c92654f05952
Jonathan Groff,Reindeer(s) Are Better Than People,4fc974d0-c55d-4a4c-aa34-624710ac5e5d
Kristen Bell,The Next Right Thing,78461562-79b2-4a83-8613-c6aac6a2b32b
Miami Yacine,Hayabusa,
Ozuna,Fantasía,1c971072-c695-4d75-aa65-fce75fad6938
RIN,Bietigheimication,2d256a14-e965-407e-b970-1950ac4cddf6
Roddy Ricch,Tip Toe,961fe090-f72f-4af2-a4e2-828e4320dd2a
SCH,All Eyes On Me,e1d6dca9-fb48-439a-a9ff-b0326176bfbd
SCH,Cervelle,aeb852c4-2f9e-4def-8711-43ea079f7155
SCH,Mayday,c510a1ca-d80c-470a-afad-baec053eea65
SCH,Petit coeur,9ce34250-2484-4de6-b4f1-b74d61456933
SCH,Ça ira,aa6384f6-648b-4e00-a6e8-2e8e5932c74a
The Weeknd,Blinding Lights,1227659f-a933-4549-8fc4-d839b4cd3d45
The Weeknd,Heartless,e1f6d6ad-16ce-4d88-84d5-c692c1088eca
Veysel,Sorry,3a73c15e-e59e-4218-b673-3095a5e392bd
Camila Cabello,My Oh My,cfc5f79b-b25b-4309-8ac4-816463323472
Halsey,SUGA's Interlude,80fcae63-1b7b-41c5-9367-d27eed012e39
Harry Styles,Adore You,6578d0ae-8955-4828-904a-539b057269ba
Kontra K,Himmel grau,18f86d54-cf0d-4857-bba9-90a8bce4adf9
LiSA,紅蓮華,dc3adda8-2550-4bea-97bb-a9c99d3d1361
Nimo,KEIN SCHLAF,5532fa97-4cef-4a90-97e8-af6b432822e9
RIN,Alien,cb37a723-3d08-4466-b7b6-2e937b688169
RIN,Hollywood,dfd04611-f30b-4568-b2ef-795be84e5b50
Roddy Ricch,Bacc Seat,5fb8e640-409f-4eca-bab7-1ad9b807296d
Roddy Ricch,Big Stepper,9161143e-e653-4b42-a812-dbb3aa5decb2
Roddy Ricch,Boom Boom Room,6d908265-0786-492a-8a69-d0289e7397f3
Roddy Ricch,Gods Eyes,01048ab2-737c-448b-9d2f-f554f3d86657
Roddy Ricch,High Fashion,19fe84e7-3e2c-484e-99f7-a0e0bd719edb
Roddy Ricch,Intro,2d3f8e45-3cc6-4428-b806-51e41738e415
Roddy Ricch,Moonwalkin,67470b61-a2ae-4112-9992-bc6ed5aff5a0
Roddy Ricch,Perfect Time,2a1efac8-4f40-41b1-b9ad-59a3219ccfb4
Roddy Ricch,Peta,caa4c48c-50e4-421b-a2d2-f2eb716fa378
Roddy Ricch,Roll Dice,3e4d033a-9eca-4492-ae8a-6ef0469c5bc0
Roddy Ricch,The Box,3e0b00ff-275f-4472-91b3-df760c8be195
Samra,COLT,aec5789b-2034-413d-a0d4-1449e82966e4
Shindy,Tiffany,c7b5e133-6b32-4fd0-9fb2-3f9a3871c591
Taylor Swift,Christmas Tree Farm,f919e804-18ad-40bc-91fa-fb944a149748
The Chainsmokers,Family,2fe04e81-0b3f-49c8-841b-4df7044961ce
The Limba,Смузи,4a91e3e0-351b-4d01-bb2a-86cf137ce1c5
XXXTENTACION,Ex Bitch,07020962-9626-42c3-bdb8-1421af63fe59
XXXTENTACION,bad vibes forever,00969373-1230-4295-b4be-565a149f3edc
Young T,Don't Rush,5bddf8a1-5f36-4393-a360-391be8ca100f
Arcángel,Sigues Con El,a2faa2ce-c826-4818-8769-2227fb7b817f
Dalex,Bellaquita,92a5afa3-4f77-4c7c-a50c-72d563d63f06
Dua Lipa,Future Nostalgia,40493934-86ab-4b47-9e80-423e858066f5
Harry Styles,Canyon Moon,815ac72b-5477-421c-a685-8008886af46f
Harry Styles,Cherry,f47eaf17-57d0-4efd-8fc7-bebe128fc54c
Harry Styles,Falling,43af742c-c298-4e4b-b750-989e544a26a5
Harry Styles,Fine Line,9929d6c9-6ab9-4e15-8b08-078de831da51
Harry Styles,Golden,28364e72-630a-4f7b-9bfe-47a73c58e35f
Harry Styles,She,dca74260-e122-4a74-b93b-13b7f5e76acb
Harry Styles,"Sunflower, Vol. 6",42bdde78-259c-47eb-b69f-151e3b42bf2b
Harry Styles,To Be So Lonely,da01afdb-2a7b-434c-8d11-84c7af948835
Harry Styles,Treat People With Kindness,fdd3fe1e-9680-46da-918c-fca8360ad55e
Heuss L'enfoiré,Donnez,
Jax Jones,This Is Real,e5d0244b-8e0e-4804-becb-619d8cb42e7f
Juice WRLD,Lean Wit Me,338a9843-2ca3-42eb-b2b6-dfe6246f5d41
Juice WRLD,Legends,b9406057-4da5-442a-9b25-d811ba663398
Juice WRLD,Let Me Know,501f853f-c841-4406-8675-10f3c5f02301
Juice WRLD,Wasted,fdeb8bb1-38af-4b39-b61d-1aad2d254240
Lil Uzi Vert,Futsal Shuffle 2020,5ff8b431-b520-40b5-b77e-10d5f6234b39
Samra,95 BPM,23c68029-5aa7-4242-aeeb-ec3735e9b1cb
Stormzy,Audacity,5e9a03cd-dd4b-4532-a6d7-0fe40767d5dc
Stormzy,Big Michael,510562f1-89f6-498d-88eb-ab09a1efaf15
Stormzy,Lessons,73452fb4-c6ba-4c6a-bbf2-40cf881580ff
Stormzy,One Second,c9e1cf1d-4345-417b-a6ee-399766d09209
Stormzy,Pop Boy,efb071d5-5ec9-4aa8-bcc7-39bdfedc7dc7
Stormzy,Rachael's Little Brother,dfbed5e2-dee6-4c6f-b47e-e4a976fd2064
Stormzy,Rainfall,bf08b67d-68d8-4959-abf9-277caf0726f1
Tayc,"Moi, je prouve.",0bfc376a-8a98-45f6-85e3-bcab74f751b2
back number,クリスマスソング,8a3f89ef-5190-486a-a7be-b8698501fcd9
Arcángel,Infeliz,b005810d-19a5-403c-9177-62acdce7c5c3
Hamza,Gasolina,953a744d-4a59-4c26-8bee-662a6965bd33
Hamza,God Bless,8d8b61ba-8505-476f-ab9e-567aa28838aa
Heuss L'enfoiré,Moulaga,6307b24e-8c85-4843-9e74-8eb819dec837
King Gnu,Teenager Forever,5fe3bca2-a1af-4438-b93b-a13ca2c86a53
Loredana,Mit Dir,ade56239-cdbf-4ba3-b43d-704018e1ae5e
MORGENSHTERN,Yung Hefner,641171f4-6e5c-465d-99a0-52e8b559a4b5
Maes,Distant,1e2ea08b-3a88-4833-9671-63f1a431216c
Nimo,STAR,bb82d119-86e1-4728-8e4f-f5080963661d
Official HIGE DANdism,No Doubt,
Ufo361,Nur zur Info,08eeb715-ac43-4040-bab9-af1b1205268b
Young Thug,Diamonds,5382c8da-3b6f-420b-b43c-d082e929c3ff
Young Thug,Die Today,79ec1bcb-5340-4f26-9d86-3b6910ee18c2
Young Thug,Hop Off a Jet,fd80b9e7-ac78-418b-b242-5a9cfb6a9f55
